id,video_id,buffering_bitrate_audio,buffering_bitrate_video,buffering_state,buffering_vmaf,duration,framerate,player_state,playing_bitrate_video,playing_bitrate_audio,playing_vmaf,position,rendering_state,resolution,segment_position,timestamp,total_corrupted_frames,total_dropped_frames,total_frames,volume
936,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,607.698,Playing,1280x720,607.698,2023-02-06T14:32:20.326,0,0,14811,64
937,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,608.763,Playing,1280x720,608.763,2023-02-06T14:32:21.325,0,0,14835,64
938,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,609.827,Playing,1280x720,609.827,2023-02-06T14:32:22.323,0,0,14859,64
939,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,610.621,Playing,1280x720,610.621,2023-02-06T14:32:23.324,0,0,14883,64
940,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,611.685,Playing,1280x720,611.685,2023-02-06T14:32:24.316,0,0,14908,64
941,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,612.745,Playing,1280x720,612.745,2023-02-06T14:32:25.319,0,0,14932,64
942,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,612.745,Playing,1280x720,612.745,2023-02-06T14:32:26.320,0,0,14932,64
943,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,613.812,Playing,1280x720,613.812,2023-02-06T14:32:27.323,0,0,14956,64
944,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,614.875,Playing,1280x720,614.875,2023-02-06T14:32:28.319,0,0,14980,64
945,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,615.668,Playing,1280x720,615.668,2023-02-06T14:32:29.318,0,0,15004,64
946,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,616.729,Playing,1280x720,616.729,2023-02-06T14:32:30.319,0,0,15028,64
947,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,617.796,Playing,1280x720,617.796,2023-02-06T14:32:31.315,0,0,15052,64
948,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,618.857,Playing,1280x720,618.857,2023-02-06T14:32:32.319,0,0,15076,64
949,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,619.656,Playing,1280x720,619.656,2023-02-06T14:32:33.320,0,0,15100,64
950,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,620.783,Playing,1280x720,620.783,2023-02-06T14:32:34.317,0,0,15124,64
951,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,621.779,Playing,1280x720,621.779,2023-02-06T14:32:35.320,0,0,15148,64
952,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,622.838,Playing,1280x720,622.838,2023-02-06T14:32:36.318,0,0,15173,64
953,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,623.902,Playing,1280x720,623.902,2023-02-06T14:32:37.320,0,0,15197,64
954,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,624.700,Playing,1280x720,624.700,2023-02-06T14:32:38.324,0,0,15221,64
955,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,625.763,Playing,1280x720,625.763,2023-02-06T14:32:39.319,0,0,15245,64
956,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,626.827,Playing,1280x720,626.827,2023-02-06T14:32:40.316,0,0,15269,64
957,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,627.888,Playing,1280x720,627.888,2023-02-06T14:32:41.317,0,0,15293,64
958,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,628.687,Playing,1280x720,628.687,2023-02-06T14:32:42.320,0,0,15317,64
959,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,629.745,Playing,1280x720,629.745,2023-02-06T14:32:43.316,0,0,15341,64
960,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,630.807,Playing,1280x720,630.807,2023-02-06T14:32:44.319,0,0,15365,64
961,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,631.871,Playing,1280x720,631.871,2023-02-06T14:32:45.320,0,0,15389,64
962,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,632.935,Playing,1280x720,632.935,2023-02-06T14:32:46.316,0,0,15414,64
963,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,633.729,Playing,1280x720,633.729,2023-02-06T14:32:47.318,0,0,15438,64
964,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,634.931,Playing,1280x720,634.931,2023-02-06T14:32:48.316,0,0,15462,64
965,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,635.859,Playing,1280x720,635.859,2023-02-06T14:32:49.319,0,0,15486,64
966,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,636.917,Playing,1280x720,636.917,2023-02-06T14:32:50.323,0,0,15510,64
967,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,637.979,Playing,1280x720,637.979,2023-02-06T14:32:51.319,0,0,15534,64
968,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,638.779,Playing,1280x720,638.779,2023-02-06T14:32:52.319,0,0,15558,64
969,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,639.838,Playing,1280x720,639.838,2023-02-06T14:32:53.319,0,0,15582,64
970,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,640.906,Playing,1280x720,640.906,2023-02-06T14:32:54.320,0,0,15606,64
971,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,641.965,Playing,1280x720,641.965,2023-02-06T14:32:55.322,0,0,15631,64
972,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,642.764,Playing,1280x720,642.764,2023-02-06T14:32:56.318,0,0,15655,64
973,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,643.825,Playing,1280x720,643.825,2023-02-06T14:32:57.325,0,0,15679,64
974,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,644.887,Playing,1280x720,644.887,2023-02-06T14:32:58.315,0,0,15703,64
975,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,645.950,Playing,1280x720,645.950,2023-02-06T14:32:59.315,0,0,15727,64
976,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,647.013,Playing,1280x720,647.013,2023-02-06T14:33:00.316,0,0,15751,64
977,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,647.811,Playing,1280x720,647.811,2023-02-06T14:33:01.318,0,0,15775,64
978,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,648.872,Playing,1280x720,648.872,2023-02-06T14:33:02.315,0,0,15799,64
979,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,649.936,Playing,1280x720,649.936,2023-02-06T14:33:03.315,0,0,15823,64
980,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,650.996,Playing,1280x720,650.996,2023-02-06T14:33:04.315,0,0,15847,64
981,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,652.057,Playing,1280x720,652.057,2023-02-06T14:33:05.315,0,0,15872,64
982,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,652.858,Playing,1280x720,652.858,2023-02-06T14:33:06.315,0,0,15896,64
983,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,653.916,Playing,1280x720,653.916,2023-02-06T14:33:07.319,0,0,15920,64
984,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,654.984,Playing,1280x720,654.984,2023-02-06T14:33:08.319,0,0,15944,64
985,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,656.046,Playing,1280x720,656.046,2023-02-06T14:33:09.319,0,0,15968,64
986,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,656.843,Playing,1280x720,656.843,2023-02-06T14:33:10.319,0,0,15992,64
987,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,657.905,Playing,1280x720,657.905,2023-02-06T14:33:11.319,0,0,16016,64
988,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,658.965,Playing,1280x720,658.965,2023-02-06T14:33:12.315,0,0,16040,64
989,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,660.030,Playing,1280x720,660.030,2023-02-06T14:33:13.317,0,0,16064,64
990,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,661.092,Playing,1280x720,661.092,2023-02-06T14:33:14.319,0,0,16088,64
991,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,661.887,Playing,1280x720,661.887,2023-02-06T14:33:15.319,0,0,16112,64
992,1,96,60,Normal,49,3504.834,23.976,Normal,703,96,91,662.949,Playing,1280x720,662.949,2023-02-06T14:33:16.315,0,0,16137,64
993,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,664.039,Playing,480x270,664.039,2023-02-06T14:33:17.319,0,0,16161,64
994,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,665.075,Playing,480x270,665.075,2023-02-06T14:33:18.322,0,0,16185,64
995,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,665.874,Playing,480x270,665.874,2023-02-06T14:33:19.318,0,0,16209,64
996,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,666.933,Playing,480x270,666.933,2023-02-06T14:33:20.316,0,0,16233,64
997,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,667.995,Playing,480x270,667.995,2023-02-06T14:33:21.317,0,0,16257,64
998,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,669.062,Playing,480x270,669.062,2023-02-06T14:33:22.316,0,0,16281,64
999,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,670.123,Playing,480x270,670.123,2023-02-06T14:33:23.318,0,0,16305,64
1000,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,670.917,Playing,480x270,670.917,2023-02-06T14:33:24.319,0,0,16329,64
1001,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,671.979,Playing,480x270,671.979,2023-02-06T14:33:25.315,0,0,16353,64
1002,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,673.046,Playing,480x270,673.046,2023-02-06T14:33:26.315,0,0,16378,64
1003,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,674.106,Playing,480x270,674.106,2023-02-06T14:33:27.315,0,0,16402,64
1004,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,675.171,Playing,480x270,675.171,2023-02-06T14:33:28.319,0,0,16426,64
1005,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,675.965,Playing,480x270,675.965,2023-02-06T14:33:29.319,0,0,16450,64
1006,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,677.026,Playing,480x270,677.026,2023-02-06T14:33:30.315,0,0,16474,64
1007,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,678.093,Playing,480x270,678.093,2023-02-06T14:33:31.315,0,0,16498,64
1008,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,679.152,Playing,480x270,679.152,2023-02-06T14:33:32.315,0,0,16522,64
1009,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,679.949,Playing,480x270,679.949,2023-02-06T14:33:33.315,0,0,16547,64
1010,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,681.013,Playing,480x270,681.013,2023-02-06T14:33:34.319,0,0,16571,64
1011,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,682.075,Playing,480x270,682.075,2023-02-06T14:33:35.319,0,0,16595,64
1012,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,683.138,Playing,480x270,683.138,2023-02-06T14:33:36.319,0,0,16619,64
1013,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,684.198,Playing,480x270,684.198,2023-02-06T14:33:37.322,0,0,16643,64
1014,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,684.994,Playing,480x270,684.994,2023-02-06T14:33:38.318,0,0,16667,64
1015,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,686.057,Playing,480x270,686.057,2023-02-06T14:33:39.315,0,0,16691,64
1016,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,687.123,Playing,480x270,687.123,2023-02-06T14:33:40.319,0,0,16715,64
1017,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,688.182,Playing,480x270,688.182,2023-02-06T14:33:41.318,0,0,16739,64
1018,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,689.246,Playing,480x270,689.246,2023-02-06T14:33:42.316,0,0,16764,64
1019,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,690.042,Playing,480x270,690.042,2023-02-06T14:33:43.318,0,0,16788,64
1020,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,691.106,Playing,480x270,691.106,2023-02-06T14:33:44.315,0,0,16812,64
1021,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,692.172,Playing,480x270,692.172,2023-02-06T14:33:45.323,0,0,16836,64
1022,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,693.229,Playing,480x270,693.229,2023-02-06T14:33:46.315,0,0,16860,64
1023,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,694.030,Playing,480x270,694.030,2023-02-06T14:33:47.315,0,0,16884,64
1024,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,695.091,Playing,480x270,695.091,2023-02-06T14:33:48.315,0,0,16908,64
1025,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,696.152,Playing,480x270,696.152,2023-02-06T14:33:49.318,0,0,16932,64
1026,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,697.214,Playing,480x270,697.214,2023-02-06T14:33:50.316,0,0,16957,64
1027,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,698.279,Playing,480x270,698.279,2023-02-06T14:33:51.319,0,0,16981,64
1028,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,699.074,Playing,480x270,699.074,2023-02-06T14:33:52.318,0,0,17005,64
1029,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,700.140,Playing,480x270,700.140,2023-02-06T14:33:53.316,0,0,17029,64
1030,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,701.202,Playing,480x270,701.202,2023-02-06T14:33:54.316,0,0,17053,64
1031,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,702.262,Playing,480x270,702.262,2023-02-06T14:33:55.319,0,0,17077,64
1032,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,703.327,Playing,480x270,703.327,2023-02-06T14:33:56.316,0,0,17101,64
1033,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,704.124,Playing,480x270,704.124,2023-02-06T14:33:57.319,0,0,17125,64
1034,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,705.187,Playing,480x270,705.187,2023-02-06T14:33:58.319,0,0,17149,64
1035,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,706.246,Playing,480x270,706.246,2023-02-06T14:33:59.319,0,0,17174,64
1036,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,707.307,Playing,480x270,707.307,2023-02-06T14:34:00.319,0,0,17198,64
1037,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,708.109,Playing,480x270,708.109,2023-02-06T14:34:01.319,0,0,17222,64
1038,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,709.167,Playing,480x270,709.167,2023-02-06T14:34:02.315,0,0,17245,64
1039,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,710.230,Playing,480x270,710.230,2023-02-06T14:34:03.315,0,0,17270,64
1040,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,711.296,Playing,480x270,711.296,2023-02-06T14:34:04.318,0,0,17294,64
1041,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,712.358,Playing,480x270,712.358,2023-02-06T14:34:05.319,0,0,17318,64
1042,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,713.152,Playing,480x270,713.152,2023-02-06T14:34:06.317,0,0,17342,64
1043,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,714.218,Playing,480x270,714.218,2023-02-06T14:34:07.315,0,0,17366,64
1044,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,715.280,Playing,480x270,715.280,2023-02-06T14:34:08.318,0,0,17390,64
1045,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,716.367,Playing,480x270,716.367,2023-02-06T14:34:09.318,0,0,17414,64
1046,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,717.139,Playing,480x270,717.139,2023-02-06T14:34:10.315,0,0,17438,64
1047,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,718.200,Playing,480x270,718.200,2023-02-06T14:34:11.315,0,0,17462,64
1048,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,719.263,Playing,480x270,719.263,2023-02-06T14:34:12.316,0,0,17486,64
1049,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,720.327,Playing,480x270,720.327,2023-02-06T14:34:13.316,0,0,17510,64
1050,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,721.389,Playing,480x270,721.389,2023-02-06T14:34:14.316,0,0,17534,64
1051,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,722.185,Playing,480x270,722.185,2023-02-06T14:34:15.317,0,0,17558,64
1052,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.246,Playing,480x270,723.246,2023-02-06T14:34:16.316,0,0,17583,64
1053,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:17.318,0,0,17586,64
1054,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:18.319,0,0,17586,64
1055,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:19.319,0,0,17586,64
1056,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:20.315,0,0,17586,64
1057,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:21.319,0,0,17586,64
1058,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:22.319,0,0,17586,64
1059,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:23.319,0,0,17586,64
1060,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:24.319,0,0,17586,64
1061,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:25.315,0,0,17586,64
1062,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:26.319,0,0,17586,64
1063,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:27.320,0,0,17586,64
1064,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:28.317,0,0,17586,64
1065,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:29.319,0,0,17586,64
1066,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:30.315,0,0,17586,64
1067,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:31.316,0,0,17586,64
1068,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:32.319,0,0,17586,64
1069,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:33.319,0,0,17586,64
1070,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:34.315,0,0,17586,64
1071,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:35.319,0,0,17586,64
1072,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:36.316,0,0,17586,64
1073,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:37.319,0,0,17586,64
1074,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:38.316,0,0,17586,64
1075,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:39.319,0,0,17586,64
1076,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:40.319,0,0,17586,64
1077,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:41.319,0,0,17586,64
1078,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:42.319,0,0,17586,64
1079,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:43.319,0,0,17586,64
1080,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:44.319,0,0,17586,64
1081,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:45.317,0,0,17586,64
1082,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:46.319,0,0,17586,64
1083,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:47.319,0,0,17586,64
1084,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:48.315,0,0,17586,64
1085,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:49.319,0,0,17586,64
1086,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:50.322,0,0,17586,64
1087,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:51.319,0,0,17586,64
1088,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:52.319,0,0,17586,64
1089,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:53.319,0,0,17586,64
1090,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:54.315,0,0,17586,64
1091,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:55.319,0,0,17586,64
1092,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:56.316,0,0,17586,64
1093,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:57.315,0,0,17586,64
1094,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:58.316,0,0,17586,64
1095,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:34:59.316,0,0,17586,64
1096,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:00.319,0,0,17586,64
1097,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:01.318,0,0,17586,64
1098,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:02.318,0,0,17586,64
1099,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:03.316,0,0,17586,64
1100,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:04.318,0,0,17586,64
1101,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:05.314,0,0,17586,64
1102,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:06.315,0,0,17586,64
1103,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:07.318,0,0,17586,64
1104,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:08.318,0,0,17586,64
1105,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:09.315,0,0,17586,64
1106,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:10.318,0,0,17586,64
1107,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:11.317,0,0,17586,64
1108,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:12.318,0,0,17586,64
1109,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:13.321,0,0,17586,64
1110,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:14.318,0,0,17586,64
1111,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:15.318,0,0,17586,64
1112,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:16.318,0,0,17586,64
1113,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:17.318,0,0,17586,64
1114,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:18.318,0,0,17586,64
1115,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Paused,480x270,723.589,2023-02-06T14:35:19.314,0,0,17586,64
1116,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,723.589,Playing,480x270,723.589,2023-02-06T14:35:20.322,0,0,17586,64
1117,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,724.279,Playing,480x270,724.279,2023-02-06T14:35:21.317,0,0,17813,64
1118,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,725.470,Playing,480x270,725.470,2023-02-06T14:35:22.314,0,0,17837,64
1119,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,726.399,Playing,480x270,726.399,2023-02-06T14:35:23.317,0,0,17861,64
1120,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,727.464,Playing,480x270,727.464,2023-02-06T14:35:24.315,0,0,17885,64
1121,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,728.260,Playing,480x270,728.260,2023-02-06T14:35:25.315,0,0,17909,64
1122,1,96,60,Normal,49,3504.834,23.976,Normal,60,96,49,729.321,Playing,480x270,729.321,2023-02-06T14:35:26.315,0,0,17933,64
